Exam ID,Groupe,Module,Prof,Salle,Date,Creneau
4778,Groupe_189_2,Module_189_4,Prof_6,AMP_4_1,2025-01-27,4
4868,Groupe_21_3,Module_21_4,Prof_6,AMP_7_1,2025-01-27,4
4955,Groupe_94_2,Module_94_1,Prof_6,S_4_22,2025-01-25,4
5048,Groupe_166_1,Module_166_4,Prof_6,S_5_19,2025-01-28,2
7,Groupe_4_1,Module_4_7,Prof_7,AMP_1_1,2025-01-16,2
97,Groupe_24_2,Module_24_4,Prof_7,AMP_6_3,2025-01-13,1
187,Groupe_39_3,Module_39_7,Prof_7,AMP_5_1,2025-01-16,1
277,Groupe_67_2,Module_67_3,Prof_7,AMP_5_1,2025-01-12,4
367,Groupe_77_3,Module_77_2,Prof_7,AMP_1_2,2025-01-11,4
457,Groupe_102_3,Module_102_6,Prof_7,AMP_5_3,2025-01-15,4
547,Groupe_123_1,Module_123_3,Prof_7,AMP_3_2,2025-01-12,2
637,Groupe_134_3,Module_134_3,Prof_7,AMP_3_2,2025-01-12,4
727,Groupe_157_1,Module_157_6,Prof_7,AMP_7_2,2025-01-15,1
817,Groupe_168_1,Module_168_1,Prof_7,AMP_6_1,2025-01-10,3
908,Groupe_195_3,Module_195_4,Prof_7,AMP_6_1,2025-01-13,1
997,Groupe_13_2,Module_13_1,Prof_7,AMP_4_2,2025-01-10,1
1088,Groupe_43_1,Module_43_4,Prof_7,AMP_2_1,2025-01-13,4
1176,Groupe_58_2,Module_58_1,Prof_7,AMP_4_1,2025-01-10,4
1266,Groupe_79_3,Module_79_5,Prof_7,S_6_1,2025-01-14,2
1357,Groupe_83_3,Module_83_8,Prof_7,AMP_4_2,2025-01-17,4
1447,Groupe_111_1,Module_111_2,Prof_7,S_4_24,2025-01-11,1
1538,Groupe_146_2,Module_146_2,Prof_7,S_6_20,2025-01-11,4
1626,Groupe_187_3,Module_187_7,Prof_7,AMP_2_3,2025-01-16,2
1719,Groupe_199_4,Module_199_5,Prof_7,S_5_4,2025-01-14,3
1807,Groupe_31_4,Module_31_5,Prof_7,S_5_6,2025-01-14,2
1872,Groupe_38_1,Module_38_6,Prof_7,S_4_22,2025-01-15,3
1996,Groupe_51_1,Module_51_2,Prof_7,AMP_4_2,2025-01-17,2
2077,Groupe_60_4,Module_60_6,Prof_7,AMP_6_3,2025-01-21,3
2167,Groupe_87_4,Module_87_5,Prof_7,AMP_5_2,2025-01-20,2
2258,Groupe_106_2,Module_106_4,Prof_7,AMP_5_3,2025-01-19,4
2348,Groupe_121_1,Module_121_4,Prof_7,AMP_3_3,2025-01-19,3
2438,Groupe_133_1,Module_133_2,Prof_7,S_5_22,2025-01-17,4
2529,Groupe_143_2,Module_143_8,Prof_7,AMP_5_3,2025-01-23,2
2620,Groupe_169_3,Module_169_2,Prof_7,AMP_7_2,2025-01-18,4
2707,Groupe_180_2,Module_180_5,Prof_7,AMP_4_2,2025-01-21,4
2797,Groupe_185_4,Module_185_4,Prof_7,AMP_7_2,2025-01-20,3
2887,Groupe_194_3,Module_194_6,Prof_7,AMP_4_2,2025-01-22,3
2977,Groupe_14_2,Module_14_7,Prof_7,AMP_4_2,2025-01-23,2
3071,Groupe_68_1,Module_68_3,Prof_7,AMP_2_1,2025-01-19,2
3159,Groupe_81_2,Module_81_5,Prof_7,AMP_4_1,2025-01-22,4
3246,Groupe_89_3,Module_89_1,Prof_7,S_5_2,2025-01-18,1
3337,Groupe_105_1,Module_105_8,Prof_7,AMP_6_3,2025-01-25,3
3426,Groupe_148_1,Module_148_5,Prof_7,S_5_25,2025-01-22,2
3518,Groupe_154_4,Module_154_6,Prof_7,S_6_20,2025-01-23,2
3602,Groupe_17_2,Module_17_1,Prof_7,S_4_23,2025-01-18,4
3703,Groupe_56_2,Module_56_6,Prof_7,AMP_7_3,2025-01-24,4
3780,Groupe_65_1,Module_65_3,Prof_7,S_5_15,2025-01-21,4
3856,Groupe_91_4,Module_91_2,Prof_7,S_5_9,2025-01-20,2
3968,Groupe_125_4,Module_125_6,Prof_7,AMP_1_1,2025-01-28,2
4058,Groupe_147_2,Module_147_3,Prof_7,AMP_7_3,2025-01-25,3
4149,Groupe_173_4,Module_173_2,Prof_7,AMP_2_2,2025-01-24,4
4238,Groupe_7_3,Module_7_2,Prof_7,AMP_2_3,2025-01-24,1
4328,Groupe_28_3,Module_28_4,Prof_7,AMP_6_2,2025-01-27,2
4417,Groupe_47_1,Module_47_3,Prof_7,AMP_4_3,2025-01-26,2
4507,Groupe_107_2,Module_107_3,Prof_7,AMP_7_2,2025-01-26,1
4598,Groupe_136_1,Module_136_4,Prof_7,AMP_3_1,2025-01-27,3
4688,Groupe_153_1,Module_153_4,Prof_7,AMP_7_3,2025-01-27,3
4777,Groupe_189_2,Module_189_3,Prof_7,AMP_2_1,2025-01-26,3
4869,Groupe_21_3,Module_21_5,Prof_7,S_5_17,2025-01-28,3
4958,Groupe_94_2,Module_94_4,Prof_7,S_5_20,2025-01-28,4
5045,Groupe_166_1,Module_166_1,Prof_7,S_5_2,2025-01-25,1
8,Groupe_4_1,Module_4_8,Prof_8,AMP_1_1,2025-01-17,3
98,Groupe_24_2,Module_24_5,Prof_8,AMP_6_3,2025-01-14,3
188,Groupe_39_3,Module_39_8,Prof_8,AMP_1_1,2025-01-17,2
278,Groupe_67_2,Module_67_4,Prof_8,AMP_1_2,2025-01-13,1
368,Groupe_77_3,Module_77_3,Prof_8,AMP_3_1,2025-01-12,1
458,Groupe_102_4,Module_102_1,Prof_8,AMP_1_2,2025-01-10,4
548,Groupe_123_1,Module_123_4,Prof_8,AMP_5_3,2025-01-13,3
638,Groupe_134_3,Module_134_4,Prof_8,AMP_7_3,2025-01-13,2
728,Groupe_157_1,Module_157_7,Prof_8,AMP_5_3,2025-01-16,2
818,Groupe_168_1,Module_168_2,Prof_8,AMP_7_2,2025-01-11,1
907,Groupe_195_3,Module_195_3,Prof_8,AMP_2_3,2025-01-12,1
998,Groupe_13_2,Module_13_2,Prof_8,AMP_2_2,2025-01-11,1
1087,Groupe_43_1,Module_43_3,Prof_8,AMP_2_1,2025-01-12,3
1177,Groupe_58_2,Module_58_2,Prof_8,S_5_21,2025-01-11,1
1267,Groupe_79_3,Module_79_6,Prof_8,S_5_25,2025-01-15,1
1358,Groupe_83_4,Module_83_1,Prof_8,AMP_7_1,2025-01-10,4
1446,Groupe_111_1,Module_111_1,Prof_8,S_5_24,2025-01-10,3
1541,Groupe_146_2,Module_146_5,Prof_8,S_6_2,2025-01-14,4
1631,Groupe_187_4,Module_187_5,Prof_8,S_5_1,2025-01-14,2
1720,Groupe_199_4,Module_199_6,Prof_8,S_5_20,2025-01-15,4
1808,Groupe_31_4,Module_31_6,Prof_8,S_5_12,2025-01-15,1
1938,Groupe_48_1,Module_48_4,Prof_8,AMP_1_1,2025-01-19,2
1997,Groupe_51_1,Module_51_3,Prof_8,AMP_1_3,2025-01-18,1
2078,Groupe_60_4,Module_60_7,Prof_8,AMP_1_1,2025-01-22,4
2168,Groupe_87_4,Module_87_6,Prof_8,AMP_5_1,2025-01-21,1
2255,Groupe_106_2,Module_106_1,Prof_8,S_4_22,2025-01-16,2
2345,Groupe_121_1,Module_121_1,Prof_8,S_5_5,2025-01-16,2
2439,Groupe_133_1,Module_133_3,Prof_8,AMP_4_2,2025-01-18,3
2530,Groupe_143_2,Module_143_9,Prof_8,AMP_1_1,2025-01-24,1
2619,Groupe_169_3,Module_169_1,Prof_8,S_4_25,2025-01-17,4
2708,Groupe_180_2,Module_180_6,Prof_8,AMP_4_1,2025-01-22,2
2798,Groupe_185_4,Module_185_5,Prof_8,AMP_7_2,2025-01-21,1
2889,Groupe_194_4,Module_194_2,Prof_8,S_6_4,2025-01-18,3
2980,Groupe_14_3,Module_14_3,Prof_8,AMP_7_1,2025-01-19,1
3072,Groupe_68_1,Module_68_4,Prof_8,AMP_2_2,2025-01-20,1
3160,Groupe_81_2,Module_81_6,Prof_8,AMP_7_1,2025-01-23,2
3248,Groupe_89_3,Module_89_3,Prof_8,S_5_18,2025-01-20,1
3339,Groupe_105_2,Module_105_2,Prof_8,S_5_23,2025-01-19,3
3428,Groupe_148_1,Module_148_7,Prof_8,AMP_1_3,2025-01-24,1
3517,Groupe_154_4,Module_154_5,Prof_8,S_5_24,2025-01-22,3
3608,Groupe_17_2,Module_17_7,Prof_8,AMP_3_3,2025-01-24,1
3705,Groupe_56_3,Module_56_2,Prof_8,S_5_13,2025-01-20,2
3788,Groupe_65_2,Module_65_3,Prof_8,S_5_3,2025-01-21,4
3887,Groupe_99_4,Module_99_5,Prof_8,S_5_19,2025-01-23,4
3963,Groupe_125_4,Module_125_1,Prof_8,S_5_17,2025-01-23,1
4059,Groupe_147_2,Module_147_4,Prof_8,AMP_5_2,2025-01-26,1
4150,Groupe_173_4,Module_173_3,Prof_8,AMP_7_2,2025-01-25,4
4239,Groupe_7_3,Module_7_3,Prof_8,AMP_6_1,2025-01-25,4
4329,Groupe_28_3,Module_28_5,Prof_8,AMP_3_2,2025-01-28,4
4418,Groupe_47_1,Module_47_4,Prof_8,AMP_3_3,2025-01-27,4
4508,Groupe_107_2,Module_107_4,Prof_8,AMP_6_1,2025-01-27,2
4599,Groupe_136_1,Module_136_5,Prof_8,AMP_4_3,2025-01-28,1
4689,Groupe_153_1,Module_153_5,Prof_8,AMP_7_1,2025-01-28,4
4780,Groupe_189_2,Module_189_6,Prof_8,AMP_6_1,2025-01-29,3
4870,Groupe_21_3,Module_21_6,Prof_8,AMP_7_1,2025-01-29,2
4959,Groupe_94_2,Module_94_5,Prof_8,AMP_2_3,2025-01-29,2
5047,Groupe_166_1,Module_166_3,Prof_8,AMP_7_1,2025-01-27,3
5110,Groupe_192_1,Module_192_1,Prof_8,S_4_25,2025-01-25,1
9,Groupe_4_2,Module_4_1,Prof_9,AMP_1_1,2025-01-10,2
99,Groupe_24_2,Module_24_6,Prof_9,AMP_1_1,2025-01-15,1
189,Groupe_41_1,Module_41_1,Prof_9,AMP_5_1,2025-01-10,1
279,Groupe_67_2,Module_67_5,Prof_9,AMP_1_2,2025-01-14,2
369,Groupe_77_3,Module_77_4,Prof_9,AMP_3_2,2025-01-13,1
459,Groupe_102_4,Module_102_2,Prof_9,AMP_3_1,2025-01-11,2
549,Groupe_123_1,Module_123_5,Prof_9,AMP_6_2,2025-01-14,3
639,Groupe_134_3,Module_134_5,Prof_9,AMP_6_2,2025-01-14,2
729,Groupe_157_1,Module_157_8,Prof_9,AMP_3_2,2025-01-17,4
819,Groupe_168_1,Module_168_3,Prof_9,AMP_6_2,2025-01-12,2
910,Groupe_195_3,Module_195_6,Prof_9,AMP_6_1,2025-01-15,3
999,Groupe_13_2,Module_13_3,Prof_9,AMP_2_3,2025-01-12,3
1090,Groupe_43_1,Module_43_6,Prof_9,AMP_4_1,2025-01-15,4
1179,Groupe_58_2,Module_58_4,Prof_9,AMP_2_2,2025-01-13,1
1269,Groupe_79_3,Module_79_8,Prof_9,AMP_4_3,2025-01-17,4
1359,Groupe_83_4,Module_83_2,Prof_9,S_6_4,2025-01-11,2
1449,Groupe_111_1,Module_111_4,Prof_9,S_5_21,2025-01-13,4
1537,Groupe_146_2,Module_146_1,Prof_9,S_5_15,2025-01-10,3
1628,Groupe_187_4,Module_187_2,Prof_9,S_5_25,2025-01-11,2
1717,Groupe_199_4,Module_199_3,Prof_9,S_5_16,2025-01-12,3
1809,Groupe_31_4,Module_31_7,Prof_9,AMP_2_3,2025-01-16,1
1939,Groupe_48_1,Module_48_5,Prof_9,AMP_1_1,2025-01-20,1
1998,Groupe_51_1,Module_51_4,Prof_9,AMP_6_3,2025-01-19,2
2079,Groupe_72_1,Module_72_1,Prof_9,S_5_2,2025-01-16,2
2169,Groupe_87_4,Module_87_7,Prof_9,AMP_1_3,2025-01-22,1
2259,Groupe_106_2,Module_106_5,Prof_9,AMP_1_3,2025-01-20,4
2349,Groupe_121_1,Module_121_5,Prof_9,AMP_3_1,2025-01-20,1
2437,Groupe_133_1,Module_133_1,Prof_9,S_4_25,2025-01-16,3
2532,Groupe_143_3,Module_143_2,Prof_9,S_5_25,2025-01-17,2
2621,Groupe_169_3,Module_169_3,Prof_9,AMP_4_1,2025-01-19,3
2709,Groupe_180_2,Module_180_7,Prof_9,AMP_3_1,2025-01-23,2
2799,Groupe_185_4,Module_185_6,Prof_9,AMP_6_2,2025-01-22,3
2890,Groupe_194_4,Module_194_3,Prof_9,AMP_2_1,2025-01-19,3
2979,Groupe_14_3,Module_14_2,Prof_9,S_6_1,2025-01-18,3
3073,Groupe_68_1,Module_68_5,Prof_9,AMP_2_2,2025-01-21,1
3161,Groupe_81_2,Module_81_7,Prof_9,AMP_5_1,2025-01-24,4
3249,Groupe_89_3,Module_89_4,Prof_9,AMP_2_2,2025-01-21,2
3338,Groupe_105_2,Module_105_1,Prof_9,S_5_18,2025-01-18,2
3429,Groupe_148_1,Module_148_8,Prof_9,AMP_5_1,2025-01-25,3
3519,Groupe_154_4,Module_154_7,Prof_9,AMP_3_3,2025-01-24,2
3609,Groupe_17_3,Module_17_1,Prof_9,S_5_22,2025-01-18,2
3701,Groupe_56_2,Module_56_4,Prof_9,S_5_2,2025-01-22,3
3792,Groupe_65_2,Module_65_7,Prof_9,AMP_1_3,2025-01-25,4
3871,Groupe_99_2,Module_99_3,Prof_9,S_4_20,2025-01-21,3
3969,Groupe_125_4,Module_125_7,Prof_9,AMP_1_1,2025-01-29,2
4056,Groupe_147_2,Module_147_1,Prof_9,S_5_18,2025-01-23,1
4142,Groupe_173_3,Module_173_1,Prof_9,S_5_9,2025-01-23,2
4240,Groupe_7_3,Module_7_4,Prof_9,AMP_3_1,2025-01-26,2
4330,Groupe_28_3,Module_28_6,Prof_9,AMP_1_3,2025-01-29,2
4419,Groupe_47_1,Module_47_5,Prof_9,AMP_7_3,2025-01-28,4
4509,Groupe_107_2,Module_107_5,Prof_9,AMP_4_2,2025-01-28,4
4595,Groupe_136_1,Module_136_1,Prof_9,S_5_24,2025-01-24,1
4690,Groupe_153_1,Module_153_6,Prof_9,AMP_4_2,2025-01-29,3
4779,Groupe_189_2,Module_189_5,Prof_9,AMP_2_3,2025-01-28,4
4872,Groupe_21_4,Module_21_2,Prof_9,S_4_25,2025-01-25,4
4961,Groupe_94_3,Module_94_2,Prof_9,S_6_20,2025-01-26,3
5051,Groupe_166_2,Module_166_2,Prof_9,S_5_20,2025-01-26,4
10,Groupe_4_2,Module_4_2,Prof_10,AMP_1_1,2025-01-11,2
100,Groupe_24_2,Module_24_7,Prof_10,AMP_1_1,2025-01-16,4
190,Groupe_41_1,Module_41_2,Prof_10,AMP_5_1,2025-01-11,1
280,Groupe_67_2,Module_67_6,Prof_10,AMP_1_2,2025-01-15,3
370,Groupe_77_3,Module_77_5,Prof_10,AMP_5_3,2025-01-14,3
460,Groupe_102_4,Module_102_3,Prof_10,AMP_7_3,2025-01-12,1
550,Groupe_123_1,Module_123_6,Prof_10,AMP_3_1,2025-01-15,2
640,Groupe_134_3,Module_134_6,Prof_10,AMP_6_2,2025-01-15,2
730,Groupe_157_2,Module_157_1,Prof_10,AMP_3_1,2025-01-10,4
820,Groupe_168_1,Module_168_4,Prof_10,AMP_4_1,2025-01-13,2
909,Groupe_195_3,Module_195_5,Prof_10,AMP_2_1,2025-01-14,3
1000,Groupe_13_2,Module_13_4,Prof_10,AMP_2_3,2025-01-13,1
1089,Groupe_43_1,Module_43_5,Prof_10,AMP_4_1,2025-01-14,1
1182,Groupe_58_2,Module_58_7,Prof_10,AMP_4_3,2025-01-16,3
1270,Groupe_79_4,Module_79_1,Prof_10,S_5_2,2025-01-10,2
1360,Groupe_83_4,Module_83_3,Prof_10,S_6_3,2025-01-12,4
1452,Groupe_111_1,Module_111_7,Prof_10,AMP_7_2,2025-01-16,2
1539,Groupe_146_2,Module_146_3,Prof_10,S_5_2,2025-01-12,1
1630,Groupe_187_4,Module_187_4,Prof_10,S_5_16,2025-01-13,4
1716,Groupe_199_4,Module_199_2,Prof_10,S_5_9,2025-01-11,1
1810,Groupe_31_4,Module_31_8,Prof_10,AMP_3_2,2025-01-17,3
1876,Groupe_38_2,Module_38_1,Prof_10,S_5_3,2025-01-10,1
1999,Groupe_51_1,Module_51_5,Prof_10,AMP_1_1,2025-01-20,2
2080,Groupe_72_1,Module_72_2,Prof_10,AMP_4_2,2025-01-17,3
2170,Groupe_87_4,Module_87_8,Prof_10,AMP_6_3,2025-01-23,2
2260,Groupe_106_2,Module_106_6,Prof_10,AMP_5_3,2025-01-21,1
2350,Groupe_121_1,Module_121_6,Prof_10,AMP_3_3,2025-01-21,2
2440,Groupe_133_1,Module_133_4,Prof_10,AMP_3_3,2025-01-19,4
2533,Groupe_143_3,Module_143_3,Prof_10,AMP_4_3,2025-01-18,4
2622,Groupe_169_3,Module_169_4,Prof_10,AMP_7_3,2025-01-20,3
2710,Groupe_180_3,Module_180_1,Prof_10,S_5_17,2025-01-17,3
2800,Groupe_185_4,Module_185_7,Prof_10,AMP_4_3,2025-01-23,3
2891,Groupe_194_4,Module_194_4,Prof_10,AMP_4_2,2025-01-20,4
2982,Groupe_14_3,Module_14_5,Prof_10,AMP_2_3,2025-01-21,1
3074,Groupe_68_1,Module_68_6,Prof_10,AMP_2_3,2025-01-22,3
3162,Groupe_81_2,Module_81_8,Prof_10,AMP_1_1,2025-01-25,4
3250,Groupe_89_3,Module_89_5,Prof_10,AMP_2_3,2025-01-22,4
3342,Groupe_105_2,Module_105_5,Prof_10,S_6_3,2025-01-22,2
3430,Groupe_148_2,Module_148_1,Prof_10,S_5_6,2025-01-18,1
3520,Groupe_154_4,Module_154_8,Prof_10,AMP_5_2,2025-01-25,4
3610,Groupe_17_3,Module_17_2,Prof_10,S_4_23,2025-01-19,3
3650,Groupe_32_2,Module_32_1,Prof_10,S_5_8,2025-01-18,1
3786,Groupe_65_2,Module_65_1,Prof_10,S_5_4,2025-01-19,2
3894,Groupe_112_1,Module_112_5,Prof_10,S_5_5,2025-01-23,2
3971,Groupe_127_1,Module_127_2,Prof_10,AMP_4_3,2025-01-24,2
4060,Groupe_147_2,Module_147_5,Prof_10,AMP_5_1,2025-01-27,1
4151,Groupe_173_4,Module_173_4,Prof_10,AMP_3_3,2025-01-26,1
4241,Groupe_7_3,Module_7_5,Prof_10,AMP_5_3,2025-01-27,1
4331,Groupe_28_4,Module_28_1,Prof_10,S_6_2,2025-01-24,4
4420,Groupe_47_1,Module_47_6,Prof_10,AMP_3_3,2025-01-29,2
4510,Groupe_107_2,Module_107_6,Prof_10,AMP_7_3,2025-01-29,2
4600,Groupe_136_1,Module_136_6,Prof_10,AMP_4_3,2025-01-29,2
4685,Groupe_153_1,Module_153_1,Prof_10,S_4_22,2025-01-24,4
4782,Groupe_189_3,Module_189_2,Prof_10,S_5_24,2025-01-25,3
4873,Groupe_21_4,Module_21_3,Prof_10,S_5_18,2025-01-26,1
4962,Groupe_94_3,Module_94_3,Prof_10,S_5_22,2025-01-27,2
5053,Groupe_166_2,Module_166_4,Prof_10,S_5_21,2025-01-28,3
11,Groupe_4_2,Module_4_3,Prof_11,AMP_1_1,2025-01-12,2
101,Groupe_24_3,Module_24_1,Prof_11,AMP_6_3,2025-01-10,4
191,Groupe_41_1,Module_41_3,Prof_11,AMP_1_3,2025-01-12,1
281,Groupe_67_3,Module_67_1,Prof_11,AMP_3_3,2025-01-10,2
371,Groupe_77_3,Module_77_6,Prof_11,AMP_3_3,2025-01-15,2
461,Groupe_102_4,Module_102_4,Prof_11,AMP_3_1,2025-01-13,4
551,Groupe_123_1,Module_123_7,Prof_11,AMP_5_3,2025-01-16,1
641,Groupe_134_3,Module_134_7,Prof_11,AMP_5_3,2025-01-16,2
731,Groupe_157_2,Module_157_2,Prof_11,AMP_4_3,2025-01-11,4
821,Groupe_168_1,Module_168_5,Prof_11,AMP_7_2,2025-01-14,2
911,Groupe_195_4,Module_195_1,Prof_11,AMP_2_2,2025-01-10,2
1001,Groupe_13_2,Module_13_5,Prof_11,AMP_6_1,2025-01-14,4
1092,Groupe_43_2,Module_43_2,Prof_11,AMP_7_1,2025-01-11,3
1180,Groupe_58_2,Module_58_5,Prof_11,S_6_4,2025-01-14,2
1271,Groupe_79_4,Module_79_2,Prof_11,S_5_23,2025-01-11,1
1361,Groupe_83_4,Module_83_4,Prof_11,S_6_2,2025-01-13,1
1451,Groupe_111_1,Module_111_6,Prof_11,S_5_1,2025-01-15,1
1540,Groupe_146_2,Module_146_4,Prof_11,S_5_17,2025-01-13,3
1629,Groupe_187_4,Module_187_3,Prof_11,S_4_24,2025-01-12,1
1721,Groupe_199_4,Module_199_7,Prof_11,AMP_7_1,2025-01-16,1
1816,Groupe_31_5,Module_31_6,Prof_11,S_4_24,2025-01-15,3
1940,Groupe_48_1,Module_48_6,Prof_11,AMP_1_1,2025-01-21,2
2000,Groupe_51_1,Module_51_6,Prof_11,AMP_6_3,2025-01-21,4
2081,Groupe_72_1,Module_72_3,Prof_11,AMP_1_2,2025-01-18,3
2172,Groupe_88_1,Module_88_2,Prof_11,AMP_2_2,2025-01-17,4
2261,Groupe_106_2,Module_106_7,Prof_11,AMP_5_2,2025-01-22,4
2351,Groupe_121_1,Module_121_7,Prof_11,AMP_3_1,2025-01-22,1
2441,Groupe_133_1,Module_133_5,Prof_11,AMP_3_2,2025-01-20,3
2534,Groupe_143_3,Module_143_4,Prof_11,AMP_3_2,2025-01-19,1
2623,Groupe_169_3,Module_169_5,Prof_11,AMP_7_3,2025-01-21,3
2711,Groupe_180_3,Module_180_2,Prof_11,AMP_2_3,2025-01-18,3
2801,Groupe_186_1,Module_186_1,Prof_11,S_6_3,2025-01-17,1
2888,Groupe_194_4,Module_194_1,Prof_11,S_6_1,2025-01-17,1
2981,Groupe_14_3,Module_14_4,Prof_11,AMP_6_1,2025-01-20,4
3076,Groupe_68_2,Module_68_2,Prof_11,AMP_2_3,2025-01-18,2
3164,Groupe_81_3,Module_81_2,Prof_11,AMP_2_2,2025-01-19,2
3251,Groupe_89_3,Module_89_6,Prof_11,AMP_7_1,2025-01-23,3
3340,Groupe_105_2,Module_105_3,Prof_11,S_5_25,2025-01-20,2
3431,Groupe_148_2,Module_148_2,Prof_11,S_5_21,2025-01-19,2
3521,Groupe_154_4,Module_154_9,Prof_11,AMP_1_1,2025-01-26,3
3613,Groupe_17_3,Module_17_5,Prof_11,S_6_1,2025-01-22,4
3708,Groupe_56_3,Module_56_5,Prof_11,S_5_24,2025-01-23,3
3793,Groupe_65_2,Module_65_8,Prof_11,AMP_1_1,2025-01-26,1
3896,Groupe_112_1,Module_112_7,Prof_11,AMP_1_2,2025-01-25,2
3970,Groupe_127_1,Module_127_1,Prof_11,S_4_23,2025-01-23,3
4061,Groupe_147_2,Module_147_6,Prof_11,AMP_5_2,2025-01-28,3
4152,Groupe_173_4,Module_173_5,Prof_11,AMP_1_3,2025-01-27,3
4242,Groupe_7_3,Module_7_6,Prof_11,AMP_5_3,2025-01-28,3
4332,Groupe_28_4,Module_28_2,Prof_11,AMP_2_3,2025-01-25,4
4421,Groupe_47_2,Module_47_1,Prof_11,S_6_2,2025-01-24,3
4511,Groupe_107_3,Module_107_1,Prof_11,S_5_25,2025-01-24,3
4601,Groupe_136_2,Module_136_1,Prof_11,S_5_16,2025-01-24,3
4692,Groupe_153_2,Module_153_2,Prof_11,S_6_4,2025-01-25,1
4783,Groupe_189_3,Module_189_3,Prof_11,AMP_2_2,2025-01-26,1
4874,Groupe_21_4,Module_21_4,Prof_11,AMP_7_1,2025-01-27,4
4963,Groupe_94_3,Module_94_4,Prof_11,AMP_2_2,2025-01-28,1
5049,Groupe_166_1,Module_166_5,Prof_11,S_5_21,2025-01-29,3
12,Groupe_4_2,Module_4_4,Prof_12,AMP_1_1,2025-01-13,2
102,Groupe_24_3,Module_24_2,Prof_12,AMP_6_3,2025-01-11,2
192,Groupe_41_1,Module_41_4,Prof_12,AMP_6_3,2025-01-13,3
282,Groupe_67_3,Module_67_2,Prof_12,AMP_1_3,2025-01-11,1
372,Groupe_77_3,Module_77_7,Prof_12,AMP_1_3,2025-01-16,2
462,Groupe_102_4,Module_102_5,Prof_12,AMP_3_2,2025-01-14,2
552,Groupe_123_1,Module_123_8,Prof_12,AMP_5_1,2025-01-17,2
642,Groupe_137_1,Module_137_1,Prof_12,AMP_3_3,2025-01-10,1
732,Groupe_157_2,Module_157_3,Prof_12,AMP_7_3,2025-01-12,2
822,Groupe_168_1,Module_168_6,Prof_12,AMP_7_2,2025-01-15,3
912,Groupe_195_4,Module_195_2,Prof_12,AMP_7_1,2025-01-11,1
1002,Groupe_13_2,Module_13_6,Prof_12,AMP_2_2,2025-01-15,2
1091,Groupe_43_2,Module_43_1,Prof_12,AMP_6_1,2025-01-10,1
1181,Groupe_58_2,Module_58_6,Prof_12,S_6_3,2025-01-15,2
1272,Groupe_79_4,Module_79_3,Prof_12,S_5_21,2025-01-12,1
1362,Groupe_83_4,Module_83_5,Prof_12,S_6_20,2025-01-14,3
1450,Groupe_111_1,Module_111_5,Prof_12,S_5_23,2025-01-14,2
1543,Groupe_146_2,Module_146_7,Prof_12,AMP_7_1,2025-01-16,2
1633,Groupe_187_4,Module_187_7,Prof_12,AMP_2_1,2025-01-16,2
1722,Groupe_22_1,Module_22_1,Prof_12,S_4_21,2025-01-10,3
1813,Groupe_31_5,Module_31_3,Prof_12,S_5_14,2025-01-12,1
1879,Groupe_38_2,Module_38_4,Prof_12,S_5_16,2025-01-13,3
2001,Groupe_51_1,Module_51_7,Prof_12,AMP_5_2,2025-01-22,2
2082,Groupe_72_1,Module_72_4,Prof_12,AMP_5_1,2025-01-19,2
2173,Groupe_88_1,Module_88_3,Prof_12,AMP_1_2,2025-01-18,2
2262,Groupe_106_2,Module_106_8,Prof_12,AMP_5_1,2025-01-23,3
2353,Groupe_121_2,Module_121_2,Prof_12,S_5_21,2025-01-17,4
2442,Groupe_133_1,Module_133_6,Prof_12,AMP_3_3,2025-01-21,3
2535,Groupe_143_3,Module_143_5,Prof_12,AMP_6_2,2025-01-20,1
2624,Groupe_169_3,Module_169_6,Prof_12,AMP_4_3,2025-01-22,1
2712,Groupe_180_3,Module_180_3,Prof_12,AMP_4_3,2025-01-19,4
2802,Groupe_186_1,Module_186_2,Prof_12,S_5_17,2025-01-18,3
2892,Groupe_194_4,Module_194_5,Prof_12,AMP_7_1,2025-01-21,4
2978,Groupe_14_3,Module_14_1,Prof_12,S_5_9,2025-01-17,2
3077,Groupe_68_2,Module_68_3,Prof_12,AMP_2_1,2025-01-19,1
3163,Groupe_81_3,Module_81_1,Prof_12,S_5_22,2025-01-18,3
3252,Groupe_89_3,Module_89_7,Prof_12,AMP_5_1,2025-01-24,2
3341,Groupe_105_2,Module_105_4,Prof_12,S_5_17,2025-01-21,2
3432,Groupe_148_2,Module_148_3,Prof_12,S_6_3,2025-01-20,4
3524,Groupe_155_1,Module_155_3,Prof_12,S_5_24,2025-01-20,4
3614,Groupe_17_3,Module_17_6,Prof_12,AMP_4_1,2025-01-23,1
3707,Groupe_56_3,Module_56_4,Prof_12,S_5_1,2025-01-22,3
3798,Groupe_65_3,Module_65_5,Prof_12,AMP_2_2,2025-01-23,4
3899,Groupe_112_2,Module_112_3,Prof_12,AMP_4_3,2025-01-24,1
3972,Groupe_127_1,Module_127_3,Prof_12,AMP_3_3,2025-01-25,2
4063,Groupe_147_3,Module_147_2,Prof_12,AMP_2_3,2025-01-24,4
4153,Groupe_173_4,Module_173_6,Prof_12,AMP_1_3,2025-01-28,1
4243,Groupe_7_3,Module_7_7,Prof_12,AMP_5_1,2025-01-29,2
4333,Groupe_28_4,Module_28_3,Prof_12,AMP_3_2,2025-01-26,3
